"customer_id","customer_name","birth_date","marital_status","gender","yearlyincome","addressline1","city","state","country","postal_code"
18356,"Alexander S Lee","1974-01-30","M","M","90000.00","1792 Del Monte Ct.","Sooke","British Columbia","Canada","V0"
18357,"Trinity Reed","1974-02-12","M","F","100000.00","4334 Fremont Street","Issaquah","Washington","United States","98027"
18358,"Oscar P Coleman","1985-02-21","M","M","30000.00","5222 Happy Valley Road","Downey","California","United States","90241"
18388,"Julia A Russell","1969-05-15","M","F","150000.00","3596 Kingsford Dr.","Spring Valley","California","United States","91977"
18359,"Alexandria Bryant","1984-09-08","S","F","60000.00","8817 Cynthia Drive","Newport Beach","California","United States","92625"
18360,"Eric E Li","1985-03-12","M","M","60000.00","9555 Mt. Whitney Way","Santa Cruz","California","United States","95062"
18361,"Marcus Simmons","1985-06-24","S","M","60000.00","7648 S. Bascom Ave.","West Covina","California","United States","91791"
18362,"Erin L Howard","1984-05-12","M","F","40000.00","4613 Pine Drive","Cliffside","British Columbia","Canada","V8Y 1L1"
18363,"Lucas N Ward","1983-07-06","M","M","40000.00","8369 Dutch Slough Rd.","Cliffside","British Columbia","Canada","V8Y 1L1"
18364,"Eduardo L Gray","1983-10-04","M","M","40000.00","3557 Harvard Court","Edmonds","Washington","United States","98020"
18365,"Daniel W Lewis","1984-03-19","M","M","40000.00","9621 Laurel Drive","Renton","Washington","United States","98055"
18366,"Alexandria Richardson","1983-11-22","M","F","60000.00","2987 Wiget Lane","La Jolla","California","United States","92806"
18367,"Edwin F Wu","1951-04-24","M","M","10000.00","3906 El Dorado Way","Rhodes","New South Wales","Australia","2138"
18368,"Austin P Hughes","1976-08-08","M","M","60000.00","826 Sycamore Drive","Cliffside","British Columbia","Canada","V8Y 1L1"
18369,"Mandy A He","1977-02-12","M","F","60000.00","1334 Appalachian Drive","Chula Vista","California","United States","91910"
18370,"Tristan L Flores","1976-08-11","M","M","60000.00","1955 C Street","Santa Cruz","California","United States","95062"
18371,"Jessica Morgan","1977-05-06","M","F","60000.00","5602 Greer Ave","Lynnwood","Washington","United States","98036"
18372,"Jeremiah Thomas","1977-09-19","M","M","50000.00","4024 Montana","Westminster","British Columbia","Canada","V3L 1E7"
18373,"Stephanie Roberts","1983-08-08","M","F","50000.00","7916 Valley Ave.","Beaverton","Oregon","United States","97005"
18374,"Logan King","1981-04-12","M","M","100000.00","2319 Hilltop Dr.","Puyallup","Washington","United States","98371"
18375,"Michelle Morris","1969-11-20","M","F","150000.00","4584 Pinetree Ct.","Redwood City","California","United States","94063"
18376,"Abigail L Diaz","1967-07-23","M","F","70000.00","5134 Oak Park Blvd","Novato","California","United States","94947"
18377,"Madison W Robinson","1967-07-02","S","F","70000.00","200 Mitchelleanjen Ln.","Metchosin","British Columbia","Canada","V9"
18378,"Dalton E Foster","1967-04-10","M","M","80000.00","7097 Algiers Drive","Santa Monica","California","United States","90401"
18379,"Abigail R Robinson","1973-03-15","M","F","80000.00","2934 Village Pl.","Port Hammond","British Columbia","Canada","V6B 3P7"
18380,"Kaitlyn G Kelly","1961-12-25","M","F","80000.00","7710 Pine St","Milwaukie","Oregon","United States","97222"
18381,"Katherine Ward","1962-05-05","S","F","90000.00","6620 Leonard Ct.","Chula Vista","California","United States","91910"
18382,"Isabella Garcia","1968-08-05","M","F","80000.00","2505 Maywood Ln.","Langley","British Columbia","Canada","V3A 4R2"
18383,"Natalie Torres","1974-06-03","S","F","90000.00","8713 Book Street","Marysville","Washington","United States","98270"
18384,"Nicole J Williams","1974-01-22","S","F","90000.00","6688 Richard Place","Port Orchard","Washington","United States","98366"
18385,"Miguel Gonzalez","1979-12-13","M","M","110000.00","6702 Smiling Tree Court","Burbank","California","United States","91502"
18386,"Kevin Shan","1968-11-22","M","M","120000.00","8719 St. Peter Court","El Cajon","California","United States","92020"
18389,"Marcus T Gray","1967-08-23","S","M","80000.00","7610 Northridge Ct.","Cliffside","British Columbia","Canada","V8Y 1L1"
18390,"Blake Thompson","1973-03-31","M","M","80000.00","9027 Alan Dr","Cliffside","British Columbia","Canada","V8Y 1L1"
18391,"Jacqueline Russell","1967-07-09","S","F","80000.00","4422 Roxbury Drive","N. Vancouver","British Columbia","Canada","V7L 4J4"
18392,"Jasmine C Gonzales","1973-06-20","S","F","80000.00","1914 N Lucile Lane","Royal Oak","British Columbia","Canada","V8X"
18393,"Angela D Ross","1968-01-18","M","F","100000.00","8390 Galloway Dr","Lake Oswego","Oregon","United States","97034"
18394,"Sean A Wright","1967-11-16","M","M","100000.00","864 Wee Donegal","Renton","Washington","United States","98055"
18395,"Xavier D Howard","1968-01-01","M","M","100000.00","5778 Hames Dr.","Woodburn","Oregon","United States","97071"
18396,"Luke G Parker","1973-09-07","M","M","100000.00","6524 Geriola Court","Yakima","Washington","United States","98901"
18397,"Louis S Anand","1967-12-10","M","M","100000.00","1256 American Beauty Dr","Byron","Georgia","United States","31008"
18398,"Geoffrey Sanchez","1967-07-20","S","M","110000.00","8463 Vista Avenue","Colma","California","United States","94014"
18399,"Sara D Torres","1967-08-09","S","F","120000.00","7740 LaCrosse Ave","Concord","California","United States","94519"
18400,"Jeremiah A Jackson","1973-06-20","S","M","120000.00","8683 San Antonio","Grossmont","California","United States","91941"
18401,"Joshua Jones","1967-03-24","S","M","70000.00","8938 West Hookston Road","Metchosin","British Columbia","Canada","V9"
18402,"Kimberly Kelly","1967-05-17","M","F","80000.00","8967 Chrislend Court","Ballard","Washington","United States","98107"
18403,"Madeline R Phillips","1966-08-26","S","F","80000.00","1542 Del Rey St.","Ballard","Washington","United States","98107"
18404,"Alicia Raji","1967-02-04","M","F","80000.00","4977 Martin St.","Chehalis","Washington","United States","98532"
18405,"Sheila Gutierrez","1966-12-08","M","F","110000.00","3023 Adria Drive","Berkeley","California","United States","94704"
18406,"Zachary Ross","1972-10-23","S","M","130000.00","6145 Frisbie Court","Imperial Beach","California","United States","91932"
18407,"Maria Griffin","1961-05-19","M","F","60000.00","9662 Red Leaf","Westminster","British Columbia","Canada","V3L 1E7"
18408,"Cody West","1961-06-03","S","M","60000.00","4192 May Rd.","Burien","Washington","United States","98168"
18409,"Olivia K Washington","1961-03-11","M","F","60000.00","7214 Elliott Dr","Bellflower","California","United States","90706"
18410,"Joshua M Davis","1961-05-20","M","M","60000.00","3385 Crestview Drive","Imperial Beach","California","United States","91932"
18411,"Jack J Powell","1961-01-17","M","M","60000.00","879 South Royal Links","Westminster","British Columbia","Canada","V3L 1E7"
18412,"Mary Parker","1960-09-23","S","F","70000.00","4080 Mendocino Dr","El Cajon","California","United States","92020"
18413,"Samuel F Jackson","1961-01-28","M","M","80000.00","676 Yosemite Ct","Imperial Beach","California","United States","91932"
18414,"Gabrielle Griffin","1941-04-03","M","F","40000.00","4575 Sandiago Drive","Beaverton","Oregon","United States","97005"
18415,"Summer E Mehta","1941-05-19","M","F","70000.00","328 Shell Dr.","Burlingame","California","United States","94010"
18416,"Emma K Peterson","1965-11-19","M","F","100000.00","2431 Santa Lucia Dr.","Portland","Oregon","United States","97205"
18417,"Jonathan Roberts","1976-12-04","M","M","110000.00","8992 E. 32nd St.","Beverly Hills","California","United States","90210"
18418,"Dawn L Sun","1971-12-20","S","F","110000.00","4392 Lakeview Pl.","Concord","California","United States","94519"
18419,"Rachel Johnson","1966-06-16","M","F","120000.00","8149 Olivera Road","El Cajon","California","United States","92020"
18420,"Riley L Stewart","1976-10-11","M","F","160000.00","2369 Teak St.","San Carlos","California","United States","94070"
18421,"Megan E Morgan","1966-02-13","M","F","170000.00","3030 Blackburn Ct.","San Diego","California","United States","92102"
18422,"Taylor A Jones","1965-10-31","S","F","170000.00","3350 Northridge Road","Torrance","California","United States","90505"
18423,"Christian S Jones","1960-02-01","S","M","80000.00","202 Seaview Dr.","San Carlos","California","United States","94070"
18424,"Samuel Williams","1960-01-09","S","M","60000.00","2656 Brook Way","Fremont","California","United States","94536"
18425,"Garrett L Brooks","1960-03-13","M","M","60000.00","635 Chickpea Ct.","El Cajon","California","United States","92020"
18426,"Luke Gonzales","1958-09-21","M","M","70000.00","3519 Brookside Drive","Fremont","California","United States","94536"
18427,"Justin Diaz","1964-04-19","M","M","70000.00","6386 Holiday Hill Dr","Lebanon","Oregon","United States","97355"
18428,"Alexis Henderson","1958-08-21","S","F","70000.00","2481 Scottsdale Rd.","Portland","Oregon","United States","97205"
18429,"Faith R Gonzales","1958-09-11","S","F","70000.00","5026 Clearbrook Drive","Tacoma","Washington","United States","98403"
18430,"Victoria C Morgan","1958-01-06","M","F","40000.00","3403 Meadowbrook","W. Linn","Oregon","United States","97068"
18431,"Cameron D Hayes","1958-02-24","M","M","40000.00","5448 Hill Drive","Lemon Grove","California","United States","91945"
18432,"Jordan L Lopez","1949-04-04","M","F","70000.00","6697 Ridge Park Drive","Burlingame","California","United States","94010"
18433,"Seth M Ross","1944-01-24","M","M","70000.00","3588 Green Valley Road","Oak Bay","British Columbia","Canada","V8P"
18434,"Clayton Stone","1943-08-01","M","M","80000.00","8924 Lindley Ct.","Burlingame","California","United States","94010"
18435,"Maria I Phillips","1945-02-15","S","F","70000.00","2650 Portside Ct","Walla Walla","Washington","United States","99362"
18436,"Richard Johnson","1944-11-16","M","M","80000.00","3128 Second Street","Santa Monica","California","United States","90401"
18437,"Isabella A Butler","1951-12-05","M","F","70000.00","4910 Melinda Court","Long Beach","California","United States","90802"
18438,"Sheila J Sanz","1946-09-21","M","F","60000.00","2153 Hooftrail Way","Colma","California","United States","94014"
18439,"Angela M Coleman","1947-01-12","M","F","60000.00","2328 Elk Dr","Marysville","Washington","United States","98270"
18440,"Joe Ashe","1947-05-04","M","M","60000.00","4250 Cross Road","Colma","California","United States","94014"
18441,"Tabitha A Munoz","1952-08-17","M","F","70000.00","8423 Roundtree Court","Beverly Hills","California","United States","90210"
18442,"Mason Hill","1946-08-30","S","M","70000.00","1866 Seagull Court","Marysville","Washington","United States","98270"
18443,"Ross Lopez","1969-07-31","M","M","10000.00","8553 Wilson Lane","East Brisbane","Queensland","Australia","4169"
18444,"Shannon Chow","1958-07-10","S","F","20000.00","2715 Euclid Ave.","Hervey Bay","Queensland","Australia","4655"
18445,"Colin J Li","1958-11-17","M","M","20000.00","9890 Bloching Circle","Malabar","New South Wales","Australia","2036"
18446,"Larry Ramos","1952-08-17","M","M","20000.00","9521 Sun View Terr","Malabar","New South Wales","Australia","2036"
18447,"Renee Ortega","1954-03-24","M","F","10000.00","9410 Ferry St.","Lane Cove","New South Wales","Australia","1597"
18448,"Jennifer S Bailey","1983-07-02","M","F","60000.00","893 Thornwood Drive","Long Beach","California","United States","90802"
18449,"Derrick Ramos","1983-03-13","M","M","40000.00","5175 Reisling Court","Cliffside","British Columbia","Canada","V8Y 1L1"
18450,"Willie S Shen","1954-02-20","M","M","10000.00","130 North Main St.","Newcastle","New South Wales","Australia","2300"
18451,"Dale Pal","1953-11-05","M","M","20000.00","5785 Ygnacio Valley Road","South Melbourne","Victoria","Australia","3205"
18452,"Bruce D Martinez","1959-06-09","M","M","30000.00","329 Shelly Dr","Bendigo","Victoria","Australia","3550"
18453,"Caroline A Patterson","1982-11-30","S","F","40000.00","9901 Sequoia Woods Pl","Corvallis","Oregon","United States","97330"
18454,"George C Perez","1983-05-23","S","M","60000.00","9365 G St.","Burbank","California","United States","91502"
18455,"Alejandro Wu","1983-03-25","M","M","60000.00","3799 Hilton Way","Coronado","California","United States","92118"
18456,"Timothy L Bailey","1983-03-05","S","M","60000.00","896 Shannon Lane","Grossmont","California","United States","91941"
18457,"Olivia E White","1961-01-12","M","F","30000.00","5206 Damascus Loop","Wollongong","New South Wales","Australia","2500"
18458,"Gregory She","1961-04-08","S","M","30000.00","5324 Horseshoe Circle","Melbourne","Victoria","Australia","3000"
18459,"Toni Sai","1985-07-10","S","F","30000.00","5275 Whitehall Drive","Concord","California","United States","94519"
18460,"Faith Butler","1985-10-07","S","F","70000.00","3704 Panoramic Drive","Santa Cruz","California","United States","95062"
18461,"Tina J Martinez","1958-01-11","M","F","30000.00","9093 Kirker Pass Road","Springwood","New South Wales","Australia","2777"
18462,"Clarence A Zhu","1957-07-17","M","M","30000.00","1265 Orchard Ln","Sunbury","Victoria","Australia","3429"
18463,"Adriana Suri","1958-01-08","M","F","30000.00","8254 North Ridge Drive","Lane Cove","New South Wales","Australia","1597"
18464,"Toni Suri","1958-03-22","M","F","30000.00","4682 Sunset Meadows Ln","Newcastle","New South Wales","Australia","2300"
18465,"Jamie S Yang","1963-02-18","S","F","30000.00","2111 Freedom Court","Sunbury","Victoria","Australia","3429"
18466,"Joy A Gutierrez","1964-03-08","M","F","40000.00","6396 Market Place","Perth","South Australia","Australia","6006"
18467,"Darren Townsend","1970-05-20","S","M","40000.00","7918 Snyder Lane","Gold Coast","Queensland","Australia","4217"
18468,"Joel Sanchez","1958-11-01","S","M","40000.00","2773 Bonifacio Street","Goulburn","New South Wales","Australia","2580"
18469,"Robyn A Rubio","1959-09-07","S","F","80000.00","1940 Nulty Drive","Melbourne","Victoria","Australia","3000"
18470,"Jennifer Taylor","1960-04-17","S","F","80000.00","7461 Megan Dr.","Melton","Victoria","Australia","3337"
18471,"Paige J Stewart","1986-02-13","S","F","30000.00","3980 Park Glenn","Burien","Washington","United States","98168"
18472,"Hannah C Ross","1980-12-01","S","F","30000.00","7986 Southdale","Puyallup","Washington","United States","98371"
18473,"Nathaniel J Rogers","1980-11-23","M","M","60000.00","2075 Alvina Dr.","La Jolla","California","United States","92806"
18474,"James Smith","1981-01-07","M","M","60000.00","6013 Meier Road","Long Beach","California","United States","90802"
18475,"Natalie T Brown","1979-11-23","S","F","30000.00","974 Peach Place","Yakima","Washington","United States","98901"
18476,"Brooke Rogers","1985-08-13","S","F","30000.00","657 West M Street","Berkeley","California","United States","94704"
18477,"Angelica G Hughes","1979-02-07","S","F","60000.00","6622 First Ave.","Lincoln Acres","California","United States","91950"
18478,"Eduardo B Roberts","1984-10-01","M","M","70000.00","3341 Teakwood Dr","Bellflower","California","United States","90706"
18479,"Stacey G Chen","1979-04-18","M","F","70000.00","8470 Cliffside Drive","Burien","Washington","United States","98168"
18480,"Heidi Suri","1979-01-06","S","F","70000.00","1542 Orwood Dr","Burlingame","California","United States","94010"
18481,"Tanya A Romero","1978-09-11","M","F","70000.00","9050 Blue Ridge Dr.","Colma","California","United States","94014"
18482,"Sharon Nara","1961-03-14","S","F","80000.00","1930 Many Lane","Coffs Harbour","New South Wales","Australia","2450"
18483,"Byron J Gill","1971-09-03","S","M","80000.00","9924 Trinidad","Perth","South Australia","Australia","6006"
18484,"Dustin M Sharma","1972-06-10","S","M","80000.00","4262 Monterey Ave.","Darlinghurst","New South Wales","Australia","2010"
18485,"Devin Gonzalez","1961-05-20","S","M","80000.00","9618 San Rafael","Melbourne","Victoria","Australia","3000"
18486,"Kari Torres","1962-06-05","S","F","70000.00","4006 Jane Ct","St. Leonards","New South Wales","Australia","2065"
18487,"Tasha J Nath","1962-04-09","S","F","70000.00","4992 Yorba Linda","Sunbury","Victoria","Australia","3429"
18488,"Clayton Xu","1961-11-20","M","M","70000.00","9510 Roskelley Drive","Townsville","Queensland","Australia","4810"
18489,"Johnny R Nara","1973-03-12","M","M","70000.00","7800 Olivera Rd.","Silverwater","New South Wales","Australia","2264"
18490,"Brad S Rai","1968-11-19","S","M","70000.00","7305 Ten Penny Lane","Hervey Bay","Queensland","Australia","4655"
18491,"Michele D Gonzalez","1962-11-24","S","F","70000.00","2748 Anyway St.","Darlinghurst","New South Wales","Australia","2010"
